"date","message","Number of files","Number of lines","0 - Ruby","1 - YAML","2 - ERB","3 - SASS","4 - JavaScript"
"2011-11-23 08:44:52 +0000","Store content type & file size for attachments.  * This was based on this carrierwave wiki page [1]. * A temporary script `populate_attachment_content_type_and_file_size.rb` is provided which can be used to populate these attributes for existing attachments.  [1] https://github.com/jnicklas/carrierwave/wiki/How-to:-Store-the-uploaded-file-size-and-content-type","524","17053","10946","27","1932","2149","1575"
"2011-11-21 16:08:46 +0000","Remove link to Policies index in primary website nav.","514","16587","10733","27","1913","2088","1402"
"2011-11-17 15:21:06 +0000","Remove unneeded CSS file","508","16413","10668","27","1913","1979","1402"
"2011-11-17 22:06:59 +0000","This feels like a better home for Document.by_publication_date.","499","16029","10289","27","1896","1991","1402"
"2011-11-16 16:24:24 +0000","Share the policies/show template with supporting docs.  The policies/show and supporting_documents/show templates were pretty similar but had already got out of sync on at least one occassion.  Sharing the same template should prevent these sort of problems in future.","489","15585","9941","27","1823","1968","1402"
"2011-11-15 15:49:08 +0000","Remove unnecessary line of code.  We think this was added because at some point in the past there were unrealistic tests which passed in `nil` for the `role_appointments_attributes` value. In reality this will always be at worst an empty Hash.","489","15612","9978","30","1821","1957","1402"
"2011-11-14 09:04:14 +0000","The models in this test don't need to be saved to the database.","489","15374","9750","28","1824","1946","1402"
"2011-11-11 10:35:52 +0000","Make policies sitting within an alphabetical group.","483","14748","9217","28","1771","1906","1402"
"2011-11-10 16:14:57 +0000","Allow user to edit roles.","480","14523","9101","28","1715","1853","1402"
"2011-11-09 17:40:08 +0000","Nest supporting_documents under policies.  Supporting documents can only be associated with policies so let's reflect that in the routes.  This avoids the situation where you would go from /policies/slug to /documents/slug/supporting_documents/slug.","466","14101","8710","28","1646","1891","1402"
"2011-11-09 14:50:23 +0000","DRY up the speeches section.  See commit 6c34b05c641258529a87b0f956c4e0f0819f2337 for rationale.","460","13980","8696","28","1590","1840","1402"
"2011-11-08 19:02:50 +0000","Brought a test into line with other similar ones.  Since most of the behaviour inherited from the Admin::DocumentsController is tested explicitly in this test case and since I suspect the intention was only to check that this controller requires authentication, etc, I think it makes more sense for this to make the same assertion as other similar controller tests.","459","13805","8519","28","1592","1840","1402"
"2011-11-08 16:19:28 +0000","Make the policies sortable via javascript.  I wish I could've written better tests for this, but I'm not sure if there's a simple way to simulate a drag/drop in QUnit.","449","13533","8351","28","1544","1787","1399"
"2011-11-08 11:16:58 +0000","Normalise the session info sizing and add media queries to capture layout realignment for document index.","434","13029","8001","28","1523","1772","1281"
"2011-11-07 15:14:08 +0000","Record the date and time when a document is published.","403","12616","7721","28","1483","1752","1208"
"2011-11-04 11:12:59 +0000","Order people by their name in the admin view","395","12228","7431","30","1458","1677","1208"
"2011-11-03 14:50:40 +0000","Add an authored_by scope to return only documents authored by the given user","381","11808","7090","30","1379","1677","1208"
"2011-11-02 17:10:11 +0000","Admin should be able to create and destroy topics.  You cannot destroy a topic which has associated content, so if someone really really really wants to remove an existing topic they will need to dissociate it with all content — this is meant for accidentally created topics.","380","11736","7010","30","1391","1673","1208"
"2011-11-01 10:15:14 +0000","Extract nation inapplicability duplication from controller tests.  * Tests in common between controller tests are extracted into a module named TestsForXxx. * Separate TestCases are created within the controller TestCase namespace so that it's possible to run just these tests on their own. * There's probably a better place to put the shared module and some of the naming could probably be improved.","369","11284","6610","30","1350","1662","1208"
"2011-10-30 18:15:42 +0000","Fix assumptions made on document types used in admin filtering by testing them explicitly and ensuring that they are returned.  Also made the width of the filter bar in ems instead of px which scales.  I'm not 100% in love with the way the filtering bars are done but I think this will at least fix it for now.","356","11025","6436","30","1305","1622","1208"
"2011-10-27 16:11:18 +0100","Make it clearer this module contains controller logic.","348","10379","6073","30","1187","1499","1166"
"2011-10-26 19:02:55 +0100","Alternative links for policies & consultations that do not apply to a country.  * Display a sensible message on public policy & consultation pages when the policy is applicable to the whole of the UK i.e. no nation inapplicabilities. * Exact wording and markup may need to be tweaked, but this should do for a start.","346","10154","5882","30","1167","1485","1166"
"2011-10-26 10:10:42 +0100","Consultations should be relatable to policies.","333","9672","5582","30","1124","1404","1108"
"2011-10-25 12:11:49 +0100","Use url and filename to generate attachment links.  There seems to be an issue in carrierwave where after reloading the attachment model, the filename is lost.  It is apparently recommended to mount the attachment onto an attribute with a different name than the active record attribute name (hence carrierwave file), but even doing this didn't totally fix the problem, so have had to resort to writing our own filename method.","320","9267","5390","30","1103","1397","923"
"2011-10-24 12:58:28 +0100","Generate form error HTML via the builder  This removes some more duplication.","308","9047","5168","30","1123","1377","923"
"2011-10-21 16:23:11 +0100","Minor formatting fix and a typo","270","8322","4541","30","1032","1370","923"
"2011-10-20 14:59:25 +0100","Make the extra instructions easier to see.","247","7951","4292","30","932","1348","923"
"2011-10-19 23:17:03 +0100","Use the document type instead of ""Policy"" in view.","238","7660","4113","30","821","1347","923"
"2011-10-19 12:12:01 +0100","Basic table style in document preview.","225","7386","3862","30","806","1339","923"
"2011-10-16 13:32:20 +0100","People only care if a policy doesn't apply to their nation.  With this in mind, it's probably going to make sense to invert the relationship between policies and nations, such that a record linking the two implies that the policy does not apply.","210","5641","3535","30","723","1230","46"
"2011-10-14 10:28:32 +0100","Disable controls on conflict page.","197","5391","3318","30","694","1226","46"
"2011-10-13 07:53:51 +0100","Rename Document.from_public_identity to Document.published_as, and clean and test implementation.  Yesterday working with James M we saw a situation where missing documents would raise a NoMethodError rather than return nil.","195","5290","3234","30","679","1224","46"
"2011-10-12 11:33:57 +0100","Render govspeak for fact checkers  Previously we were showing the raw markup.","181","4832","2857","30","611","1211","46"
"2011-10-11 12:43:05 +0100","Writers can assign ministers to policies.  Role#to_s is responsible for returning the 'best' combination of role, person and organisation names, to make it easier for writers to choose the right role (Minister).","172","4798","2793","27","644","1211","46"
"2011-10-10 12:35:41 +0100","A ""minister"" is really a ""role"" that a ""person"" fulfills.  We want to really clarify the relationships between people and organisations/documents in the system. A Minster is really a person fulfilling a particular role (within an organisation). A Person can have multiple Roles, but we believe that a Role belongs to a single Organisation. We've challenged Neil to provide an example where this isn't true.  There may still be space for ""Minster"" as a higher-level domain object (something encapsulating a particular role and the person currently fulfilling it), but that can be addressed later.","164","4506","2515","27","630","1211","46"
"2011-10-06 17:41:55 +0100","Surround filter with grey box.","156","4221","2368","27","575","1128","46"
"2011-10-06 14:42:28 +0100","Add page with a list of the topics with published documents.","158","4139","2274","27","577","1152","32"
"2011-10-05 13:16:50 +0100","Add real topics to our seeds","147","3794","2008","27","503","1148","31"
"2011-10-04 23:23:52 +0100","Attempt to capture more thinking about Cucumber testing approach.","145","3623","1875","27","483","1130","31"
